Gene	Pathway1	Pathway2	BCCount	Type	meanWTfraction	SumTrial	SumCounts	meanLFC	meanPScore	meanManHdist	meanEuclDist	sdType	RankUp	RankPval
Nmt2	unassigned	""	5	POLQ-deletion	0.518596926	66187	14363	-0.057627144	1.956586606	2.01421375	1.957739466	0.057883088	15098	14768
Psapl1	unassigned	""	5	POLQ-deletion	0.503286697	88727	20547	0.025715496	1.956586418	2.012441366	1.957534284	0.057883088	5293	14769
Stk32c	unassigned	""	5	POLQ-deletion	0.493106377	90248	20223	-0.033852498	1.956385568	2.008609727	1.957164095	0.057883088	13284	14770
Camk4	unassigned	""	5	POLQ-deletion	0.49986947	87078	19662	-0.003430273	1.956331337	2.007387335	1.957181327	0.057883088	9395	14771
Bbox1	unassigned	""	4	POLQ-deletion	0.49932186	36355	8389	0.008261334	1.956251644	2.042574639	1.958489516	0.057883088	7715	14772
Ufc1	unassigned	""	5	POLQ-deletion	0.504784993	49013	11349	0.040830722	1.956157296	2.024462867	1.957466918	0.057883088	3457	14773
Lmna	unassigned	""	5	POLQ-deletion	0.520758789	77191	18063	0.021479805	1.955871384	2.007825991	1.956772678	0.057883088	5851	14774
Klf14	unassigned	""	5	POLQ-deletion	0.503200617	101778	23131	-0.001490665	1.954522646	2.011659257	1.955407668	0.057883088	9104	14775
Zfp414	unassigned	""	5	POLQ-deletion	0.523571697	79118	18496	0.059110264	1.954391391	2.013501655	1.955383166	0.057883088	1901	14776
Tas2r103	unassigned	""	5	POLQ-deletion	0.507070996	48015	10760	-0.025006057	1.954113977	2.02097951	1.955588813	0.057883088	12306	14777
Vmn2r18	unassigned	""	5	POLQ-deletion	0.472133354	58965	13842	0.003215724	1.953978405	2.024516183	1.955511769	0.057883088	8471	14778
Sec62	unassigned	""	4	POLQ-deletion	0.493198797	74731	16830	-0.034830507	1.953758549	2.006069584	1.954577931	0.057883088	13385	14779
Oxct1	unassigned	""	4	POLQ-deletion	0.571779708	46690	10699	0.037248316	1.953529149	2.031190194	1.955275921	0.057883088	3866	14780
Cep57l1	unassigned	""	5	POLQ-deletion	0.520104777	78128	17318	-0.057162033	1.952976823	2.016402367	1.954153543	0.057883088	15068	14781
Frrs1l	unassigned	""	5	POLQ-deletion	0.574379412	59982	13187	-0.035604846	1.952737902	2.016177126	1.954027145	0.057883088	13458	14782
Golga2	unassigned	""	5	POLQ-deletion	0.526258117	57078	13430	0.029473782	1.952576096	2.028389115	1.954180676	0.057883088	4813	14783
Cyp21a1	unassigned	""	5	POLQ-deletion	0.529729277	58718	13323	-0.006467973	1.952560478	2.016881556	1.953921965	0.057883088	9789	14784
Arcn1	unassigned	""	5	POLQ-deletion	0.650348206	23316	5091	-0.027391133	1.95210257	2.071078163	1.955833261	0.057883088	12578	14785
Txlnb	unassigned	""	5	POLQ-deletion	0.488920501	96520	22102	-0.00501572	1.951731038	2.004562827	1.952500493	0.057883088	9583	14786
Eif3k	unassigned	""	5	POLQ-deletion	0.580446301	40964	8913	-0.028160766	1.950470376	2.020836988	1.952119877	0.057883088	12665	14787
Atg3	unassigned	""	5	POLQ-deletion	0.495877957	62672	14669	0.045821877	1.949753589	2.000962374	1.950768016	0.057883088	2972	14788
Taok1	unassigned	""	5	POLQ-deletion	0.492322418	73708	17011	0.020550008	1.949621644	2.012967915	1.950803629	0.057883088	5992	14789
Igsf9	unassigned	""	5	POLQ-deletion	0.491567792	100391	23208	0.026928272	1.949449119	1.999548651	1.95013811	0.057883088	5120	14790
Sult2a7	unassigned	""	5	POLQ-deletion	0.486936301	49999	11580	0.028394897	1.948822667	2.022300053	1.950430772	0.057883088	4941	14791
Crocc	unassigned	""	5	POLQ-deletion	0.517342991	97266	21886	-0.014601014	1.948657735	2.001315232	1.949516065	0.057883088	10944	14792
Comtd1	unassigned	""	5	POLQ-deletion	0.535802655	66441	15244	0.012537466	1.948598283	1.986565491	1.949179534	0.057883088	7105	14793
Cldn6	unassigned	""	5	POLQ-deletion	0.501280541	96451	22413	0.039065868	1.948409078	1.998939069	1.949161614	0.057883088	3629	14794
Ppargc1b	unassigned	""	5	POLQ-deletion	0.502569824	81491	18618	-0.002464411	1.948118673	2.004141637	1.948964173	0.057883088	9242	14795
Mitf	unassigned	""	5	POLQ-deletion	0.500131891	87443	19989	0.025567289	1.947804949	2.00499433	1.948708469	0.057883088	5313	14796
Lrrc51	unassigned	""	5	POLQ-deletion	0.492898901	58430	13417	0.07380232	1.946917178	2.020719499	1.948400589	0.057883088	1073	14797
Msl1	unassigned	""	5	POLQ-deletion	0.514538123	74170	16419	-0.053385265	1.946893449	2.000278715	1.947812342	0.057883088	14850	14798
Myl2	unassigned	""	5	POLQ-deletion	0.500143732	44933	10181	-0.001586837	1.94590589	2.01007307	1.947325595	0.057883088	9125	14799
Amn	unassigned	""	5	POLQ-deletion	0.488382666	138026	32197	0.046464744	1.945794997	1.993443865	1.946397468	0.057883088	2910	14800
1700016D06Rik	unassigned	""	5	POLQ-deletion	0.496849579	40286	9155	0.014584766	1.945768708	2.019780509	1.947385417	0.057883088	6816	14801
Smap1	unassigned	""	5	POLQ-deletion	0.496547224	60041	13743	0.053951967	1.945420622	2.015457076	1.946776045	0.057883088	2294	14802
Nif3l1	unassigned	""	5	POLQ-deletion	0.535503238	70161	15671	-0.041915855	1.944848864	1.999639385	1.94580597	0.057883088	14003	14803
Fcgrt	unassigned	""	5	POLQ-deletion	0.513403383	74427	16382	-0.035875529	1.944365783	1.997310337	1.945213937	0.057883088	13490	14804
Serinc5	unassigned	""	5	POLQ-deletion	0.510120358	62059	14282	0.015219874	1.94328452	2.006535385	1.944533455	0.057883088	6728	14805
Pcgf5	unassigned	""	5	POLQ-deletion	0.518465647	57232	12839	0.014471437	1.942941448	2.010704754	1.944265197	0.057883088	6830	14806
Insr	unassigned	""	5	POLQ-deletion	0.514922255	85115	19240	-0.027778598	1.942675568	1.999685781	1.943602485	0.057883088	12619	14807
Dnah5	unassigned	""	5	POLQ-deletion	0.501134757	85911	19655	0.004485289	1.942516348	2.002820134	1.943529881	0.057883088	8292	14808
Abhd4	unassigned	""	5	POLQ-deletion	0.515936433	61279	13964	0.006326531	1.942462286	2.002686301	1.94361638	0.057883088	8016	14809
Cldn12	unassigned	""	5	POLQ-deletion	0.490297584	75996	16911	-0.011952437	1.941848593	1.996522241	1.942837549	0.057883088	10592	14810
Pcolce	unassigned	""	5	POLQ-deletion	0.483170099	104779	24328	0.024349845	1.940974219	1.977623356	1.941391992	0.057883088	5458	14811
Lztr1	unassigned	""	4	POLQ-deletion	0.52735217	62740	14273	-0.020790037	1.94091943	2.002290223	1.942116842	0.057883088	11796	14812
Gjb3	unassigned	""	5	POLQ-deletion	0.509743733	69066	15486	-0.024034634	1.940902943	1.986743184	1.941640935	0.057883088	12195	14813
Flywch2	unassigned	""	5	POLQ-deletion	0.512029447	89821	20265	-0.032496615	1.940772992	1.993921724	1.941663765	0.057883088	13140	14814
Zfp418	unassigned	""	5	POLQ-deletion	0.511908187	47928	10642	-0.040440185	1.939866878	2.013466295	1.941598527	0.057883088	13896	14815
Ciart	unassigned	""	4	POLQ-deletion	0.604199245	19211	4023	-0.073383115	1.939091666	2.067093897	1.943685824	0.057883088	15885	14816
Pim2	unassigned	""	5	POLQ-deletion	0.476994979	115682	26502	0.016233988	1.938880194	1.985940227	1.939569549	0.057883088	6589	14817
Krt5	unassigned	""	5	POLQ-deletion	0.489523309	90633	20723	-0.023115828	1.938840783	1.994992223	1.939750472	0.057883088	12078	14818
Zfp503	unassigned	""	5	POLQ-deletion	0.502106781	96161	21334	-0.046687141	1.938545219	1.985232361	1.939270694	0.057883088	14383	14819
Slc39a9	unassigned	""	5	POLQ-deletion	0.51504897	73952	16633	-0.009958821	1.938006464	2.00330914	1.939169293	0.057883088	10300	14820
Micall1	unassigned	""	5	POLQ-deletion	0.510055633	62186	14587	0.046429799	1.937960294	1.998139417	1.939181629	0.057883088	2916	14821
Sh3pxd2b	unassigned	""	5	POLQ-deletion	0.53240764	105259	23673	-0.015461588	1.937765169	1.987613831	1.938528992	0.057883088	11068	14822
Prkab1	unassigned	""	5	POLQ-deletion	0.54781178	63806	14076	-0.057674792	1.936883387	2.00154186	1.938046754	0.057883088	15101	14823
Card11	unassigned	""	5	POLQ-deletion	0.504906688	58743	13761	0.051337955	1.936709492	2.001178435	1.938017372	0.057883088	2504	14824
Mcam	unassigned	""	5	POLQ-deletion	0.498053818	83906	19590	0.036549433	1.93607535	1.981507074	1.93684089	0.057883088	3942	14825
Lin28a	unassigned	""	5	POLQ-deletion	0.530120548	96125	21491	-0.01682468	1.935559531	1.981851748	1.93628347	0.057883088	11263	14826
Zscan12	unassigned	""	4	POLQ-deletion	0.51873966	41284	9223	-0.034196176	1.93503874	2.003729253	1.936589209	0.057883088	13318	14827
Slc34a2	unassigned	""	5	POLQ-deletion	0.50127388	75131	17629	0.05672358	1.935015581	1.991739161	1.935971529	0.057883088	2073	14828
Nfatc2ip	unassigned	""	5	POLQ-deletion	0.513666898	102899	23629	0.015202611	1.934694677	1.978702676	1.935344984	0.057883088	6733	14829
Pdss1	unassigned	""	5	POLQ-deletion	0.51265001	85199	19864	0.019501041	1.934503477	1.976732268	1.935126967	0.057883088	6124	14830
Garem1	unassigned	""	5	POLQ-deletion	0.489425593	114164	25985	-0.006117962	1.934348064	1.976024535	1.934911541	0.057883088	9744	14831
Zswim3	unassigned	""	5	POLQ-deletion	0.523402781	92563	20960	-0.014792195	1.933833449	1.973142862	1.934384784	0.057883088	10969	14832
Pithd1	unassigned	""	4	POLQ-deletion	0.517429418	69354	15304	-0.014378668	1.932768187	1.978263458	1.933575562	0.057883088	10908	14833
Atp1b3	unassigned	""	5	POLQ-deletion	0.52907307	41155	9312	-0.03627473	1.931579047	2.009678274	1.933227314	0.057883088	13528	14834
Ctcf	unassigned	""	4	POLQ-deletion	0.604328222	19691	4593	0.066617408	1.931523244	2.048002589	1.935583949	0.057883088	1436	14835
Lyst	unassigned	""	5	POLQ-deletion	0.477145335	66803	15041	-0.023044414	1.931204832	1.999661527	1.93247516	0.057883088	12066	14836
Fam166b	unassigned	""	5	POLQ-deletion	0.501801253	92595	21058	-0.001888262	1.931182128	1.979486239	1.931896013	0.057883088	9166	14837
Slc6a19	unassigned	""	5	POLQ-deletion	0.507286517	78782	18146	0.026926776	1.930934013	1.988765417	1.931898035	0.057883088	5123	14838
Lrrc56	unassigned	""	5	POLQ-deletion	0.502321449	87614	19789	0.041118925	1.930901695	1.981886056	1.931649941	0.057883088	3427	14839
Gemin8	unassigned	""	4	POLQ-deletion	0.680970217	26604	5849	-0.043172253	1.930867654	2.015353069	1.93350199	0.057883088	14120	14840
Prrg4	unassigned	""	5	POLQ-deletion	0.488363826	51965	11929	-0.012086586	1.930779674	2.009493958	1.932524134	0.057883088	10618	14841
Filip1l	unassigned	""	3	POLQ-deletion	0.530342398	13754	3116	0.005132031	1.930474116	2.077537853	1.936754534	0.057883088	8193	14842
Calr	unassigned	""	5	POLQ-deletion	0.523321681	75416	16961	-0.003683464	1.930391268	1.985753078	1.931229141	0.057883088	9433	14843
Cxcl16	unassigned	""	5	POLQ-deletion	0.502431433	120203	27423	0.018704007	1.929802887	1.969635333	1.93029185	0.057883088	6241	14844
Nucb1	unassigned	""	5	POLQ-deletion	0.523871336	88822	19749	-0.012249895	1.928234395	1.976476484	1.929044431	0.057883088	10638	14845
Cldn17	unassigned	""	5	POLQ-deletion	0.481929244	85352	19581	0.000411447	1.927074667	1.986728596	1.928084741	0.057883088	8851	14846
Wdr20	unassigned	""	5	POLQ-deletion	0.538122841	64127	14824	0.028676791	1.927053492	1.97860967	1.92796006	0.057883088	4906	14847
Klf15	unassigned	""	5	POLQ-deletion	0.54037546	114091	25510	-0.025589878	1.926772172	1.978811357	1.927553103	0.057883088	12375	14848
Mrpl12	unassigned	""	5	POLQ-deletion	0.695719278	21374	4382	-0.103047909	1.92615116	2.029199069	1.929596668	0.057883088	16698	14849
Krt33b	unassigned	""	3	POLQ-deletion	0.520456991	37735	8561	-0.021156331	1.926143256	2.00559892	1.928230202	0.057883088	11842	14850
Spc24	unassigned	""	4	POLQ-deletion	0.691936537	39803	8611	-0.051453309	1.926009639	1.989423539	1.927405564	0.057883088	14725	14851
Sgpp1	unassigned	""	5	POLQ-deletion	0.469026459	116077	26761	-0.008344491	1.925946524	1.980976668	1.92675273	0.057883088	10051	14852
Dmkn	unassigned	""	9	POLQ-deletion	0.51193845	139140	31492	0.003087634	1.925634876	1.965136671	1.926158269	0.057883088	8486	14853
Alox5	unassigned	""	5	POLQ-deletion	0.508903757	66849	15140	0.006306709	1.925631846	1.987782135	1.926727428	0.057883088	8020	14854
Cgas	unassigned	""	5	POLQ-deletion	0.507820522	124528	28253	0.006072476	1.925547683	1.960264543	1.925951626	0.057883088	8046	14855
Dkk2	unassigned	""	5	POLQ-deletion	0.518949508	111015	25354	-0.016291798	1.924662299	1.978903988	1.92545717	0.057883088	11180	14856
Hmgcl	unassigned	""	5	POLQ-deletion	0.550012642	75902	16670	-0.025721691	1.923458867	1.979180858	1.924435254	0.057883088	12390	14857
Col6a3	unassigned	""	5	POLQ-deletion	0.501301823	99917	23270	0.036331143	1.923268314	1.975493079	1.924043129	0.057883088	3974	14858
Bend5	unassigned	""	4	POLQ-deletion	0.530886298	72310	16683	0.0289602	1.922967223	1.981611047	1.924034095	0.057883088	4870	14859
C7	unassigned	""	5	POLQ-deletion	0.529232916	47566	10384	-0.021967754	1.921875558	1.982467294	1.923124726	0.057883088	11938	14860
Fzd4	unassigned	""	4	POLQ-deletion	0.475992106	78898	18196	-0.010485067	1.921750993	1.975283104	1.922709987	0.057883088	10392	14861
Aldh3b3	unassigned	""	5	POLQ-deletion	0.539020874	37469	8549	-0.004400393	1.921589253	2.005071819	1.923654435	0.057883088	9524	14862
Epb41l4a	unassigned	""	3	POLQ-deletion	0.504207498	37187	8756	0.063414737	1.921464948	2.015317162	1.923824301	0.057883088	1640	14863
Ruvbl2	unassigned	""	4	POLQ-deletion	0.741742444	19335	3925	-0.108170521	1.921038863	2.029209384	1.92455901	0.057883088	16801	14864
Cort	unassigned	""	5	POLQ-deletion	0.505467963	117127	26793	0.000677047	1.920927627	1.968895759	1.921603387	0.057883088	8818	14865
Deptor	unassigned	""	5	POLQ-deletion	0.50999543	96836	22622	0.046974403	1.920567092	1.967541495	1.921298314	0.057883088	2867	14866
Cyb5d1	unassigned	""	5	POLQ-deletion	0.585004087	67089	15358	0.005360782	1.920514424	1.968431854	1.921403541	0.057883088	8152	14867
Fscn1	unassigned	""	5	POLQ-deletion	0.471970862	109268	24842	-0.00332206	1.920282442	1.969828478	1.921057751	0.057883088	9376	14868
Htr5b	unassigned	""	5	POLQ-deletion	0.550321176	88262	19712	-0.027054724	1.920137449	1.972413169	1.921008264	0.057883088	12548	14869
Cabp1	unassigned	""	5	POLQ-deletion	0.501791817	89645	20610	0.01708863	1.919899477	1.974072735	1.920795507	0.057883088	6454	14870
Ctsa	unassigned	""	5	POLQ-deletion	0.528193677	91459	20303	-0.017097645	1.919564601	1.96896847	1.920347999	0.057883088	11304	14871
Chdh	unassigned	""	5	POLQ-deletion	0.481336501	127669	29253	-0.009930243	1.919419715	1.963599339	1.920029479	0.057883088	10298	14872
Bmp10	unassigned	""	5	POLQ-deletion	0.505791979	68336	15454	-0.004028808	1.919265561	1.973803129	1.920249135	0.057883088	9484	14873
Plec	unassigned	""	5	POLQ-deletion	0.501623367	87605	19971	0.006741047	1.918667335	1.976254948	1.919645991	0.057883088	7951	14874
Crnn	unassigned	""	5	POLQ-deletion	0.468155779	49892	11903	0.058494882	1.917917924	1.976412806	1.919079248	0.057883088	1940	14875
Dbf4	unassigned	""	3	POLQ-deletion	0.674172012	35885	7982	-0.04884081	1.917722803	2.003195285	1.919775864	0.057883088	14549	14876
Scel	unassigned	""	5	POLQ-deletion	0.507003645	77446	18072	0.017495701	1.917134855	1.958651617	1.917743392	0.057883088	6400	14877
Bcs1l	unassigned	""	5	POLQ-deletion	0.603708677	29608	6395	-0.07552878	1.916840478	2.006128508	1.919529518	0.057883088	15972	14878
Trim62	unassigned	""	5	POLQ-deletion	0.508391546	101230	23484	0.040901611	1.916539288	1.962805715	1.917188405	0.057883088	3451	14879
Nedd4l	unassigned	""	5	POLQ-deletion	0.500980326	84015	18592	-0.039923138	1.916421369	1.973281277	1.917350596	0.057883088	13861	14880
Aven	unassigned	""	5	POLQ-deletion	0.50413245	59541	13905	0.049030011	1.915783249	1.977352573	1.916931775	0.057883088	2689	14881
Mrpl17	unassigned	""	5	POLQ-deletion	0.585684643	39259	8573	-0.028021608	1.915412608	1.966590935	1.91649598	0.057883088	12650	14882
Smoc2	unassigned	""	5	POLQ-deletion	0.525746553	105018	24577	0.022242848	1.914741142	1.951294464	1.915239329	0.057883088	5753	14883
Cul9	unassigned	""	5	POLQ-deletion	0.50882553	103981	24293	0.003389466	1.914469981	1.944887963	1.914933647	0.057883088	8440	14884
Bhlhe23	unassigned	""	5	POLQ-deletion	0.506216378	100151	22465	-0.037656059	1.914297059	1.96702066	1.915124721	0.057883088	13650	14885
Olah	unassigned	""	5	POLQ-deletion	0.49683712	66632	15398	0.022557826	1.914213556	1.982284631	1.915480838	0.057883088	5706	14886
Rwdd2b	unassigned	""	5	POLQ-deletion	0.516848007	97964	21908	-0.035860591	1.913909941	1.954707405	1.91450799	0.057883088	13485	14887
Sgsm3	unassigned	""	5	POLQ-deletion	0.509041474	74433	17273	0.022392844	1.913849396	1.969149141	1.914859637	0.057883088	5724	14888
Cst9	unassigned	""	5	POLQ-deletion	0.499486084	51107	11986	0.038294664	1.913504085	1.994206737	1.915283931	0.057883088	3719	14889
Tnfaip8	unassigned	""	5	POLQ-deletion	0.540034665	81542	18623	0.025394093	1.913492709	1.964691027	1.914297792	0.057883088	5333	14890
Arl2	unassigned	""	4	POLQ-deletion	0.776731657	13632	2865	-0.059346018	1.913246806	2.047552086	1.918844913	0.057883088	15200	14891
Serpina1f	unassigned	""	5	POLQ-deletion	0.493897437	38780	9082	0.005939312	1.912896926	1.987262848	1.914840189	0.057883088	8063	14892
Ppp1r12b	unassigned	""	5	POLQ-deletion	0.503363851	74177	16570	-0.021072137	1.912343071	1.955744462	1.913100001	0.057883088	11830	14893
Adrm1	unassigned	""	4	POLQ-deletion	0.645646054	51039	11805	0.048529592	1.912052109	1.973632651	1.913366854	0.057883088	2726	14894
Naaladl1	unassigned	""	5	POLQ-deletion	0.523329523	71314	16632	0.008958844	1.911543386	1.974566903	1.912761989	0.057883088	7631	14895
Npr2	unassigned	""	5	POLQ-deletion	0.508595635	70760	16110	0.009199468	1.911535492	1.968549924	1.912499332	0.057883088	7594	14896
Bhmt2	unassigned	""	5	POLQ-deletion	0.490274392	111285	25942	0.01432598	1.910906546	1.958195047	1.911628415	0.057883088	6849	14897
Dpp8	unassigned	""	4	POLQ-deletion	0.498718723	48789	11041	-0.005878592	1.91064045	1.971442518	1.911841299	0.057883088	9714	14898
Slc40a1	unassigned	""	5	POLQ-deletion	0.542043752	49046	11147	-0.010971074	1.910559651	1.96718182	1.911620483	0.057883088	10461	14899
Cda	unassigned	""	5	POLQ-deletion	0.528531604	77135	17265	-0.029653108	1.909816768	1.962218393	1.910710785	0.057883088	12824	14900
Setdb2	unassigned	""	4	POLQ-deletion	0.470779816	49562	10880	-0.047620163	1.909334714	1.980942194	1.910901356	0.057883088	14455	14901
Pgghg	unassigned	""	5	POLQ-deletion	0.508205107	88876	21044	0.038980113	1.909067507	1.951975153	1.909765013	0.057883088	3641	14902
Gata1	unassigned	""	4	POLQ-deletion	0.50298143	90945	20894	0.014271466	1.908838077	1.954156756	1.909462113	0.057883088	6855	14903
Dcaf12l2	unassigned	""	5	POLQ-deletion	0.471265523	134351	30090	-0.03471676	1.908676772	1.953658358	1.909293017	0.057883088	13371	14904
Aspdh	unassigned	""	5	POLQ-deletion	0.561629365	59011	13080	-0.051374273	1.908580392	1.97237777	1.909754547	0.057883088	14719	14905
Coq10a	unassigned	""	5	POLQ-deletion	0.49706103	76175	16967	-0.03023258	1.908031846	1.97083068	1.909190518	0.057883088	12894	14906
Ttbk1	unassigned	""	5	POLQ-deletion	0.501746613	121286	27181	-0.032211104	1.906980931	1.951158556	1.907526373	0.057883088	13103	14907
Insl3	unassigned	""	5	POLQ-deletion	0.540603752	93163	21181	0.025533588	1.906667754	1.963092193	1.907547098	0.057883088	5315	14908
Fyttd1	unassigned	""	5	POLQ-deletion	0.503926679	44543	10418	0.02550004	1.905872907	1.990597556	1.90786237	0.057883088	5317	14909
Mllt1	unassigned	""	5	POLQ-deletion	0.580862528	72141	16285	-0.015693044	1.90527713	1.965047963	1.906398734	0.057883088	11095	14910
Cdc42ep5	unassigned	""	5	POLQ-deletion	0.515755022	69150	15490	-0.012425031	1.904792422	1.972495185	1.906063917	0.057883088	10668	14911
Odad4	unassigned	""	5	POLQ-deletion	0.523000643	65818	14663	-0.029273617	1.904526756	1.968374228	1.905756592	0.057883088	12785	14912
Ndrg3	unassigned	""	5	POLQ-deletion	0.50757695	56844	13652	0.053232905	1.904023194	1.962890029	1.905249549	0.057883088	2356	14913
Gpx3	unassigned	""	5	POLQ-deletion	0.509025088	65359	14603	-0.024406857	1.903396385	1.962762617	1.904586929	0.057883088	12240	14914
Sf3a2	unassigned	""	4	POLQ-deletion	0.728322731	36692	8192	-0.024081319	1.90333219	1.97938022	1.9050139	0.057883088	12199	14915
Cdk12	unassigned	""	5	POLQ-deletion	0.537213824	61728	13556	-0.04856776	1.903271376	1.965446521	1.904511368	0.057883088	14527	14916
Dync2i1	unassigned	""	5	POLQ-deletion	0.50767772	60100	13474	-0.017181725	1.902063979	1.95708737	1.903002677	0.057883088	11316	14917
Stambpl1	unassigned	""	5	POLQ-deletion	0.505858737	75149	17225	-0.01230533	1.901975551	1.948586696	1.902812098	0.057883088	10650	14918
Mcub	unassigned	""	5	POLQ-deletion	0.485148379	121667	28340	0.006955816	1.901862493	1.946003709	1.90251272	0.057883088	7916	14919
Bcl7a	unassigned	""	5	POLQ-deletion	0.534004002	77176	17232	-0.021728142	1.901659964	1.959537694	1.902722362	0.057883088	11918	14920
Uck2	unassigned	""	5	POLQ-deletion	0.495946746	87871	20395	0.012329639	1.901642468	1.954383957	1.90257221	0.057883088	7132	14921
Gm14496	unassigned	""	5	POLQ-deletion	0.552457962	34458	7249	-0.029487556	1.901069638	1.988989175	1.903225839	0.057883088	12807	14922
Tnfrsf23	unassigned	""	5	POLQ-deletion	0.477718828	38960	8630	-0.028929686	1.900878368	1.973095797	1.902589621	0.057883088	12758	14923
Nlk	unassigned	""	4	POLQ-deletion	0.532680027	64775	14395	-0.016232455	1.900531389	1.961347024	1.901610345	0.057883088	11170	14924
1700034J05Rik	unassigned	""	5	POLQ-deletion	0.506485641	65976	14931	-0.036574781	1.899947658	1.954174629	1.901027465	0.057883088	13555	14925
